SMILES,Predicted_KIBA_Score,PubChem_CID,Rank
C[C@@H](CCc1ccccc1)NC(=O)[C@@H](N(C(=O)C(Cl)Cl)c1ccc(cc1)-c1ccccc1)c1cccnc1 |r|,11.447689,162396348.0,5607
Clc1ccc2CN(CC(C(=O)Nc3cncc4ccccc34)c2c1)C(=O)c1cnco1,11.447686,156906315.0,5608
"COc1cc(-c2cc3n(C)c(=O)n(-c4cncc5cnn(C)c45)c(=O)c3s2)c(Cl)cc1F |(-3.18,-13.77,;-2.41,-12.44,;-.87,-12.44,;-.1,-11.1,;1.44,-11.1,;2.21,-9.77,;1.59,-8.36,;2.73,-7.33,;2.73,-5.79,;1.4,-5.02,;4.07,-5.02,;4.07,-3.48,;5.4,-5.79,;7.33,-5.28,;8.42,-6.36,;9.91,-5.97,;10.31,-4.48,;9.22,-3.39,;9.3,-1.85,;7.86,-1.3,;6.89,-2.5,;5.41,-2.1,;7.73,-3.79,;5.4,-7.33,;6.73,-8.1,;4.07,-8.1,;3.75,-9.61,;2.21,-12.44,;3.75,-12.44,;1.44,-13.77,;-.1,-13.77,;-.87,-15.11,)|",11.447637,171903442.0,5609
Clc1cncc(OC(=O)c2cc3ccccc3s2)c1,11.447632,2800273.0,5610
CN1CCN(c2c(-c3ccc(F)c(Cl)c3)c(=O)n(-c3cncc(Cl)c3)c(=O)n2CC#N)CC1=O,11.447552,176510540.0,5611
CC(C)(C)c1ccc(cc1)N(C(C(=O)NC1CCCCC1)c1cncc(c1)C#N)C(=O)CCl,11.447542,162533713.0,5612
Clc1ccc(OCC(=O)N2C[C@@H]3CCC[C@H]3C2C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccn2)c(Cl)c1,11.447482,163407668.0,5613
"COc1ccc(cc1-c1c(O)cc(O)c2c1oc(cc2=O)-c1ccc(O)cc1)-c1cc(=O)c2c(O)cc(O)cc2o1 |(6.67,-5.39,;5.33,-4.62,;4,-5.39,;4,-6.93,;2.67,-7.7,;1.33,-6.93,;1.33,-5.39,;2.67,-4.62,;2.67,-3.08,;1.33,-2.31,;,-3.08,;1.33,-.77,;2.67,,;2.67,1.54,;4,-.77,;4,-2.31,;5.33,-3.08,;6.67,-2.31,;6.67,-.77,;5.33,,;5.33,1.54,;8,-3.08,;9.34,-2.31,;10.67,-3.08,;10.67,-4.62,;12,-5.39,;9.34,-5.39,;8,-4.62,;,-7.7,;,-9.24,;-1.33,-10.01,;-1.33,-11.55,;-2.67,-9.24,;-4,-10.01,;-4,-11.55,;-5.33,-9.24,;-5.33,-7.7,;-6.67,-6.93,;-4,-6.93,;-2.67,-7.7,;-1.33,-6.93,)|",11.4473505,5315459.0,5614
"COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1CCNC1=O)C(N)C#N |r,w:30.33|",11.446973,158351423.0,5615
N#CCn1c(N2CCC(C(F)(F)F)CC2)c(-c2ccc(F)c(Cl)c2)c(=O)n(-c2cnc3cc(F)ccn23)c1=O,11.446963,176510618.0,5616
"CC1=C(CCC(O)=O)C2=NC1=Cc1c(C)c(C=C)c3C=C4N=C(C=c5c(C)c(CCC(O)=O)c(=C2)n5[Fe](Cl)n13)C(C=C)=C4C |w:34.35,11.12,23.23,19.19,c:1,8,46,t:22,(9.94,.88,;8.64,1.95,;7.12,2.05,;6.53,.63,;6.92,-.86,;8.44,-1.14,;9.33,-2.3,;8.99,.44,;6.75,3.52,;8.03,4.33,;9.2,3.36,;10.93,2.4,;11.69,1.09,;13.1,.52,;14.39,1.43,;13,-.99,;14.27,-1.96,;15.8,-1.64,;11.53,-1.37,;10.57,-3.09,;9.25,-3.85,;8.09,-2.88,;6.8,-3.69,;5.07,-2.73,;4.31,-1.42,;2.9,-.86,;1.71,-1.89,;3,.66,;1.77,1.65,;.25,1.27,;-.98,2.24,;-2.41,1.64,;-.75,3.79,;4.47,1.03,;5.43,2.76,;5.28,-.25,;8,-.17,;7.76,1.26,;10.72,-.08,;7.17,-5.17,;6.2,-6.43,;6.53,-7.97,;8.69,-5.26,;9.59,-6.57,)|",11.446932,,5617
FC1(F)CCC(CC1)NC(=O)C(N(C(=O)C1CO1)c1ccc(cc1)-c1ccno1)c1cncnc1,11.446901,162533801.0,5618
"COc1cc(-c2cc3n(CCC#N)c(=O)n(-c4cncc(Cl)c4Cl)c(=O)c3s2)c(Cl)cc1F |(-6.43,-2.74,;-5.66,-4.07,;-4.12,-4.07,;-3.35,-2.74,;-1.81,-2.74,;-1.04,-1.41,;-1.66,0,;-.52,1.03,;-.52,2.57,;-1.86,3.34,;-3.18,2.54,;-4.51,3.31,;-5.84,4.08,;.81,3.34,;.81,4.88,;2.15,2.57,;3.47,3.36,;4.59,2.29,;6.07,2.73,;6.43,4.23,;5.31,5.29,;5.82,6.74,;3.83,4.85,;2.72,5.91,;2.15,1.03,;3.46,.23,;.81,.26,;.49,-1.24,;-1.04,-4.07,;.5,-4.07,;-1.81,-5.41,;-3.35,-5.41,;-4.12,-6.74,)|",11.4468775,171903470.0,5619
COc1cccc2[nH]c(cc12)C(=O)N1C[C@H](C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N)C12CC(C1)C2 |r|,11.446852,162396241.0,5620
O=C(N[C@@H](C[C@@H]1CCNC1=O)C#N)[C@H](CC1CC1)NC(=O)c1cc2c(OCCN3CCOCC3)cccc2[nH]1,11.446835,162396294.0,5621
"COc1cc(-c2cc3n(CCC#N)c(=O)n(-c4cncc(Cl)c4C)c(=O)c3s2)c(cc1F)C#N |(-6.29,-5.63,;-5.52,-4.3,;-3.98,-4.3,;-3.21,-2.97,;-1.67,-2.97,;-.9,-1.63,;-1.52,-.22,;-.38,.81,;-.38,2.35,;-1.71,3.12,;-3.05,2.35,;-4.38,3.12,;-5.71,3.89,;.95,3.12,;.95,4.66,;2.29,2.35,;3.62,3.12,;4.95,2.35,;6.29,3.12,;6.29,4.66,;4.95,5.43,;4.95,6.97,;3.62,4.66,;2.29,5.43,;2.29,.81,;3.62,.04,;.95,.04,;.63,-1.47,;-.9,-4.3,;-1.67,-5.63,;-3.21,-5.63,;-3.98,-6.97,;.64,-4.3,;2.18,-4.3,)|",11.446731,171903350.0,5622
CC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccc(O)cc1)C=O,11.446713,171345428.0,5623
C[C@@](N(C(=O)[C@H](F)Cl)c1ccc(cc1)-c1nccs1)(C(=O)NC1CCC(F)(F)CC1)c1cncc(F)c1 |r|,11.446591,168511521.0,5624
Clc1ccc2CN(CC(C(=O)Nc3cncc4ccccc34)c2c1)C(=O)C1CC1,11.446585,156906303.0,5625
Oc1ccc(Cl)c2C(CCOc12)C(=O)Nc1cncc2ccccc12,11.446568,156906891.0,5626
CC1(C)CC(=O)C2=C(C1)Nc1cc(ccc1N(C2C1CCC1)C(=O)CCl)[N+]([O-])=O,11.446539,172455026.0,5627
Cn1cc2cc(\N=c3/[nH]c(=O)n(Cc4cn(CCCCCC(=O)Nc5cccc6C(=O)N(Cc56)C5CCC(=O)NC5=O)nn4)c(=O)n3Cc3cc(F)c(F)cc3F)c(Cl)cc2n1,11.446445,166611727.0,5628
ClCC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)OCc1ccccc1,11.446428,7019693.0,5629
CC1=CC(=O)c2ccccc2C1=O,11.446232,4055.0,5630
COc1ccc(cc1)-c1cc(N)[nH]n1,11.446112,2756469.0,5631
CNC1CCc2c1cncc2NC(=O)C1CCOc2ccc(Cl)cc12,11.44611,169423095.0,5632
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,11.446101,6197.0,5633
C[C@@H](NC(=O)c1cc(NC(=O)C=C)ccc1C)c1cccc2ccccc12,11.446092,146681430.0,5634
CC(C)N(C(C)C)C(=O)Cc1c(O)c2ccccc2[nH]c1=O,11.446075,75634034.0,5635
CC(=O)OCC1Cc2c(cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c12)-c1ccc(C=O)cn1,11.445999,168294843.0,5636
CC(C)(C)c1cc(no1)N(C(C(=O)NCCc1cccc(F)c1)c1cncc(c1)C#N)C(=O)C=C,11.445996,156907153.0,5637
NCc1ccc(Br)cc1F,11.445855,3770848.0,5638
C[C@H]1C[C@H](C)CN(C(=O)c2cc(Br)cc([N+](=O)[O-])c2N[C@@H]2CCCN(C(=O)[C@H]3CC(=O)N[C@@H](C)C3)C2)C1,11.445838,175680781.0,5639
N#CCn1c(N2CC(OC(F)(F)F)C2)c(-c2ccc(F)c(Cl)c2)c(=O)n(-c2cnc3cc(F)ccn23)c1=O,11.445806,176510792.0,5640
CS(=O)(=O)N1CC(C(=O)Nc2cncc3CCCCc23)c2cc(Cl)ccc2C1,11.445687,156906266.0,5641
CO[C@H]1CN(C[C@@H]1NC(=O)c1cc(=O)[nH]c2c(F)cccc12)c1c(cc(cc1C(F)(F)F)C#N)C(=O)N1CCOCC1 |r|,11.445683,171918847.0,5642
CC(C)Cn1cc(NC(=O)NCCc2c[nH]c3ccccc23)c2ccccc2c1=O,11.44559,20924497.0,5643
C[C@@H](NC(=O)c1cc(NC2CNC2)ccc1C)c1cccc(Br)c1,11.445588,156907328.0,5644
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N,11.445577,162396191.0,5645
COc1cc(F)cc(CN(C(=O)Cc2cncc3ccccc23)c2ccc(cc2)-c2c[nH]cn2)c1,11.445573,,5646
"COc1cc(-c2cc3n(CCC#N)c(=O)n(-c4cncc(F)c4C)c(=O)c3s2)c(cc1F)C#N |(-6.29,-5.63,;-5.52,-4.3,;-3.98,-4.3,;-3.21,-2.97,;-1.67,-2.97,;-.9,-1.63,;-1.52,-.22,;-.38,.81,;-.38,2.35,;-1.71,3.12,;-3.05,2.35,;-4.38,3.12,;-5.71,3.89,;.95,3.12,;.95,4.66,;2.29,2.35,;3.62,3.12,;4.95,2.35,;6.29,3.12,;6.29,4.66,;4.95,5.43,;4.95,6.97,;3.62,4.66,;2.29,5.43,;2.29,.81,;3.62,.04,;.95,.04,;.63,-1.47,;-.9,-4.3,;-1.67,-5.63,;-3.21,-5.63,;-3.98,-6.97,;.64,-4.3,;2.18,-4.3,)|",11.445529,171903393.0,5647
"FC(F)(F)Oc1ccc2[nH]c(=O)n(-c3cncc4ccccc34)c(=O)c2c1 |(-8.96,-.79,;-7.63,-.02,;-7.63,1.52,;-7.63,-1.56,;-6.29,-.79,;-4.96,-.02,;-4.96,1.52,;-3.63,2.29,;-2.29,1.52,;-.96,2.29,;.38,1.52,;1.71,2.29,;.38,-.02,;1.71,-.79,;1.71,-2.33,;3.04,-3.1,;4.38,-2.33,;4.38,-.79,;5.71,-.02,;5.71,1.52,;4.38,2.29,;3.04,1.52,;3.04,-.02,;-.96,-.79,;-.96,-2.33,;-2.29,-.02,;-3.63,-.79,)|",11.445322,166594688.0,5648
NCC(N1CCOCC1)c1cccnc1,11.445301,4988991.0,5649
COc1cccc(NC(=O)Cn2sc3cc(F)ccc3c2=O)c1,11.445247,168292041.0,5650
Cc1cc(C2CC2)c(N2CC[C@H](C2)NC(=O)c2cc(=O)[nH]c3c(F)cccc23)c(c1)C(=O)N1CCOCC1 |r|,11.445163,171918860.0,5651
CCCNC(=O)c1ccc(cc1)-n1sc2ccccc2c1=O,11.445066,16749975.0,5652
CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N)C(=O)COc1ccc(OC(F)(F)F)cc1,11.445062,166840714.0,5653
COc1cc(-c2cc3n(CCC#N)c(=O)n(-c4cncc(C)c4)c(=O)c3s2)c(Cl)cc1F,11.445044,171903506.0,5654
"Clc1cccc(OCc2cscn2)c1-c1ccc2c(c1)[nH]c(=O)n(-c1cncc3ccccc13)c2=O |(3.38,-24.73,;2.03,-23.98,;.69,-24.75,;-.64,-23.98,;-.64,-22.44,;.69,-21.67,;.69,-20.13,;-.63,-19.35,;-.63,-17.81,;.61,-16.91,;.14,-15.44,;-1.4,-15.44,;-1.88,-16.91,;2.03,-22.44,;3.36,-21.67,;4.69,-22.44,;6.03,-21.67,;6.03,-20.13,;4.69,-19.36,;3.36,-20.13,;4.69,-17.82,;6.03,-17.05,;6.03,-15.51,;7.36,-17.82,;8.67,-17.01,;10,-17.78,;11.33,-17.01,;11.33,-15.47,;10,-14.7,;10,-13.16,;8.67,-12.39,;7.33,-13.16,;7.33,-14.7,;8.67,-15.47,;7.36,-19.36,;8.72,-20.09,)|",11.444984,171902680.0,5655
"COc1cc(-c2cc3n(CCC#N)c(=O)n(-c4cncc5nn(C)c(C)c45)c(=O)c3s2)c(cc1F)C#N |(-6.29,-3.7,;-5.52,-5.03,;-3.98,-5.03,;-3.21,-3.7,;-1.67,-3.7,;-.9,-2.36,;-1.52,-.95,;-.38,.08,;-.38,1.62,;-1.71,2.39,;-3.05,1.62,;-4.38,2.39,;-5.71,3.16,;.95,2.39,;.95,3.93,;2.29,1.62,;3.62,2.39,;4.95,1.62,;6.29,2.39,;6.29,3.93,;4.95,4.7,;4.63,6.2,;3.1,6.36,;2.33,7.7,;2.48,4.96,;.94,4.96,;3.62,3.93,;2.29,.08,;3.62,-.69,;.95,-.69,;.63,-2.2,;-.9,-5.03,;-1.67,-6.36,;-3.21,-6.36,;-3.98,-7.7,;.64,-5.03,;2.18,-5.03,)|",11.444935,171903439.0,5656
Clc1cccc(CC(=O)Nc2cncc3CCCOc23)c1,11.444841,156907109.0,5657
CC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NNC(=O)OCC(=O)N1CCCc2ccccc12,11.444815,74073475.0,5658
Nc1ccc([N+]([O-])=O)c2ccccc12,11.444787,13057.0,5659
Clc1cncc(OC(=O)c2cc3ccccc3[nH]2)c1,11.444778,16204322.0,5660
C[C@@H](NC(=O)c1cc(NC(C)=O)ccc1C)c1cccc(c1)-c1ccc(CNC(C)=O)s1,11.4446945,156907338.0,5661
COc1ccc(Cl)c(c1)-c1ccc2c(c1)[nH]c(=O)n(-c1cncc(c1)C1CC1)c2=O,11.444684,171902779.0,5662
NC(=S)N\N=C\c1ccc(o1)-c1ccc(O)c(c1)C#N,11.444682,168293249.0,5663
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC1CC1)C(=O)N[C@]1(C[C@H]2CC[C@@H]1[C@@H]1[C@H]2C(=O)NC1=O)C#N |r|,11.4446745,162396277.0,5664
NS(=O)(=O)c1n[nH]cc1C(=O)NC[C@]1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccccc12,11.444644,156906800.0,5665
COCCc1ccc(Cl)cc1CN1CCN(CC1)C(=O)CCl,11.444598,154856870.0,5666
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(C)=O)C(C)C)C(=O)N[C@@H](Cc1cccs1)C=O |r|,11.444567,56849837.0,5667
CC(C)Cn1cc(NC(=O)NC2CCCc3ccccc23)c2ccccc2c1=O,11.444419,20924471.0,5668
c1cc(cc(c1)Cl)CC(=O)Nc2cccc3c2cn[nH]3,11.444363,156907146.0,5669
CC[C@@H](CC(=O)N[C@@H](CC(C)(C)C)C(=O)NC(C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1)c1ccccc1,11.444331,164532054.0,5670
"COc1cc(-c2cc3[nH]c(=O)n(-c4cncc5ccccc45)c(=O)c3s2)c(Cl)cc1Cl |(-6.29,-3.35,;-5.52,-4.68,;-3.98,-4.68,;-3.21,-3.35,;-1.67,-3.35,;-.9,-2.02,;-1.52,-.61,;-.38,.42,;-.38,1.96,;.95,2.73,;.95,4.27,;2.29,1.96,;3.62,2.73,;4.95,1.96,;6.29,2.73,;6.29,4.27,;4.95,5.04,;4.95,6.58,;3.62,7.35,;2.29,6.58,;2.29,5.04,;3.62,4.27,;2.29,.42,;3.62,-.35,;.95,-.35,;.63,-1.86,;-.9,-4.68,;.64,-4.68,;-1.67,-6.02,;-3.21,-6.02,;-3.98,-7.35,)|",11.44433,171902930.0,5671
FC1(F)CC[C@H](C1)NC(=O)[C@@H](N(C(=O)CCl)c1ccc(cc1)-c1cnco1)c1cncnc1 |r|,11.444269,162533757.0,5672
Cc1nnc([nH]1)C1CCN(CC1)C(=O)c1ccc(Br)cc1,11.444215,72146867.0,5673
CCCCc1c(-c2ccc(F)cc2)n(CC#N)c(=O)n(-c2cncc(Cl)c2)c1=O,11.4441185,176510731.0,5674
COc1ccc(cc1OC)C1CC(=NN1C(=O)CCl)c1cccs1 |c:13|,11.444109,3811656.0,5675
COc1cccc2[nH]c(cc12)C(=O)N[C@H](CC(C)C)C(=O)NC(CC1CCNC1=O)C(O)C#N |r|,11.444105,162396179.0,5676
CC(C)CC(NC(C)=O)C(=O)N1CCC=C1P(O)(O)CC(Cc1cc(no1)-c1ccccc1)C(O)=O |c:14|,11.444086,91895993.0,5677
Clc1ccc2[nH]c(cc2c1)C(=O)N[C@@H](CC1CC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N,11.444044,162396295.0,5678
Clc1ccc2OCCC(C(=O)Nc3cncc4ccc(CN5CC6(CNC6)C5)cc34)c2c1,11.443958,156906155.0,5679
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccc(F)cc1)C(C)C)C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O,11.443899,162515899.0,5680
"COc1ccc(C#N)c(c1)-c1cc2[nH]c(=O)n(-c3cncc4ccc(F)cc34)c(=O)c2s1 |(-6.29,-4.02,;-5.52,-5.35,;-3.98,-5.35,;-3.21,-6.68,;-1.67,-6.68,;-.9,-5.35,;.64,-5.35,;2.18,-5.35,;-1.67,-4.02,;-3.21,-4.02,;-.9,-2.68,;-1.52,-1.28,;-.38,-.25,;-.38,1.29,;.95,2.06,;.95,3.6,;2.29,1.29,;3.62,2.06,;4.95,1.29,;6.29,2.06,;6.29,3.6,;4.95,4.37,;4.95,5.91,;3.62,6.68,;2.29,5.91,;.95,6.68,;2.29,4.37,;3.62,3.6,;2.29,-.25,;3.62,-1.02,;.95,-1.02,;.63,-2.52,)|",11.443885,171903148.0,5681
C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CCC3=C2)c2ccc(=O)oc2)[C@H](O)[C@H](O)[C@H]1O,11.4438505,,5682
"COc1cc(-c2cc3[nH]c(=O)n(-c4cncc5cccc(F)c45)c(=O)c3s2)c(Cl)cc1F |(-2.95,-14.12,;-2.18,-15.45,;-.64,-15.45,;.13,-14.12,;1.67,-14.12,;2.44,-12.79,;1.81,-11.38,;2.95,-10.35,;2.95,-8.81,;4.29,-8.04,;4.29,-6.5,;5.62,-8.81,;6.95,-8.04,;7.72,-9.37,;9.26,-9.37,;10.03,-8.04,;9.26,-6.71,;10.03,-5.37,;9.26,-4.04,;7.72,-4.04,;6.95,-5.37,;5.41,-5.37,;7.72,-6.71,;5.62,-10.35,;6.95,-11.12,;4.29,-11.12,;3.97,-12.63,;2.44,-15.45,;3.98,-15.45,;1.67,-16.79,;.13,-16.79,;-.64,-18.12,)|",11.443846,171903026.0,5683
Clc1ccc2OCCC3(NC(=O)N(C3=O)c3cncc4ccccc34)c2c1,11.443836,156906822.0,5684
ClCC(=O)N([C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCOCC1)c1cncnc1)c1ccc(cc1)-c1cnco1 |r|,11.443825,162533610.0,5685
Cc1cncc(c1)-n1c(=O)n(CCC#N)c2cc(sc2c1=O)-c1cc(F)ccc1C#N,11.443749,171903425.0,5686
COc1ccc(cc1)-c1cc(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)on1,11.443706,154874532.0,5687
Cc1cncc(-n2c(=O)c(Cc3cc(F)c(F)c(F)c3)c(N3CCC4(CCOCC4)C3)n(CC#N)c2=O)c1,11.443637,176510577.0,5688
c1ccc(cc1)COc2cccnc2N,11.443574,90334.0,5689
CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO,11.443544,143139086.0,5690
"Cc1ccc(cc1-c1cc2[nH]c(=O)n(-c3cncc4ccccc34)c(=O)c2s1)C#N |(1.03,-5.35,;-.51,-5.35,;-1.28,-6.68,;-2.82,-6.68,;-3.59,-5.35,;-2.82,-4.02,;-1.28,-4.02,;-.51,-2.68,;-1.14,-1.28,;0,-.25,;0,1.29,;1.34,2.06,;1.34,3.6,;2.67,1.29,;4.01,2.06,;5.34,1.29,;6.67,2.06,;6.67,3.6,;5.34,4.37,;5.34,5.91,;4.01,6.68,;2.67,5.91,;2.67,4.37,;4.01,3.6,;2.67,-.25,;4.01,-1.02,;1.34,-1.02,;1.02,-2.52,;-5.13,-5.35,;-6.67,-5.35,)|",11.443528,171903113.0,5691
Cc1nc(c[nH]1)-c1ccc(cc1)N(Cc1cc(F)cc(F)c1)C(=O)Cn1nnc2ccccc12,11.443504,171770245.0,5692
Clc1cccc(CC(=O)Nn2cnc3ccccc3c2=O)c1,11.443502,154858262.0,5693
Cc1csc(n1)-c1nc(cs1)-c1ccnc(SCC(=O)Nc2ccc(Cl)cc2)n1,11.443493,162533867.0,5694
C/C=C/C(=O)N1CCC[C@H]1c2nc(c3n2ccnc3N)c4ccc(cc4)C(=O)Nc5ccccn5,11.443482,71226662.0,5695
"COc1cnc(Cl)c(c1)-c1cc2n(CCC#N)c(=O)n(-c3cncc4cnn(C)c34)c(=O)c2s1 |(-6.4,-6.38,;-5.63,-5.04,;-4.09,-5.04,;-3.33,-6.38,;-1.79,-6.39,;-1.01,-5.06,;.53,-5.06,;-1.78,-3.72,;-3.32,-3.72,;-1,-2.39,;-1.63,-.98,;-.48,.05,;-.48,1.59,;-1.8,2.38,;-3.13,1.6,;-4.46,2.37,;-5.8,3.14,;.85,2.36,;.85,3.9,;2.18,1.59,;3.5,2.38,;4.67,1.38,;6.12,1.89,;6.4,3.41,;5.23,4.41,;5.2,5.95,;3.72,6.39,;2.85,5.12,;1.31,5.12,;3.78,3.9,;2.18,.05,;3.5,-.76,;.85,-.72,;.53,-2.23,)|",11.443444,171903533.0,5696
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC1CC1)C(=O)N[C@@H](C[C@@H]1CCC(C)(C)NC1=O)C#N |r|,11.443422,166611580.0,5697
CC1CN(CCN1c1cccc(Cl)c1)C(=O)c1cc(=O)[nH]c2ccccc12,11.44342,156906868.0,5698
ClCC(=O)N1CCN(Cc2cccc(Cl)c2)CC1,11.443404,16226890.0,5699
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C=O |r|,11.443301,72430.0,5700
COc1ccc(Cl)cc1CN(C(=O)Cn1nnc2ccccc12)c1ccc(cc1)-c1c[nH]cn1,11.443273,171770236.0,5701
C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)c1cccc2ccccc12,11.443258,172455573.0,5702
C[C@@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](C)NC(=O)[C@@H](CSSC[C@H](N)C(O)=O)NC(C)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O,11.4432,71511839.0,5703
[#7]\[#6](-[#7])=[#7]\[#6]-[#6]-[#6]-[#6@@H](-[#7]S(=O)(=O)[#6]-c1ccccc1)-[#6](=O)-[#6@H](-[#6]-[#8])-[#7]-[#6]-c1ccc(cc1)-[#6](-[#7])=[#7] |r|,11.443175,56673695.0,5704
C[C@H](NC(=O)c1cc(N)ccc1C)c1cccc2ccccc12 |r|,11.443161,168291576.0,5705
FC1(F)CCC(CC1)NC(=O)[C@H](N(C(=O)CCl)c1ccc(cc1)-c1ccccc1)c1cncnc1 |r|,11.443115,162533828.0,5706
COc1cccc2[nH]c(cc12)C(=O)N[C@H](CC1CC1)C(=O)N[C@@H](C[C@@H]1CCC(C)(C)NC1=O)C#N |r|,11.443067,166611579.0,5707
c1ccc2c(c1)C(=CC(=O)N2)C(=O)N3CCN(CC3)c4cccc(c4)C(F)(F)F,11.44306,2449860.0,5708
[H][C@@]12CC[C@]3(C)[C@]([H])(CC=C4[C@]5([H])[C@@H](C)[C@H](C)CC[C@@]5(CC[C@@]34C)C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)[C@@]1(C)C[C@@H](O)[C@H](O)[C@@]2(C)CO |t:9|,11.443047,11954171.0,5709
Clc1cc(OCC2CC2)cc(c1)C1C=C(C(=O)N(C1=O)c1cccnc1)c1ccccc1C#N,11.443014,155803138.0,5710
Clc1ccc2[nH]c(cc2c1)C(=O)N[C@@H](CC1CC1)C(=O)N[C@@H](CC1CCNC1=O)C#N |r|,11.443,166611562.0,5711
c1ccc2c(c1)cncc2NC(=O)Cc3cc(ccn3)Cl,11.442982,156907034.0,5712
CCN1C(=NN(C1=O)c2cc(c(cc2F)C(=O)Nc3c(cccc3Cl)F)O[C@@H](C)C(F)(F)F)CO,11.442978,134470179.0,5713
FC(F)Oc1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1c[nH]cn1,11.442964,156906835.0,5714
[O-][N+](=O)c1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)c2ccccc2)c(Cl)c1,11.442861,11189425.0,5715
Fc1cccc(CCNC(=O)C(N(C2COC3(CCCC3)C2)C(=O)c2cocn2)c2cccnc2)c1,11.442834,156906624.0,5716
"C[C@@H]1[C@@H](COC(=O)c2cc(O)c(O)c(O)c2-c2c(O)c(O)c(O)cc2C(O)=O)O[C@@H](Oc2cc(O)c3C(=O)C[C@H](Oc3c2)c2ccccc2)[C@H](O)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1 |r,wU:29.31,51.57,2.2,wD:39.46,49.54,1.0,(-4,1.15,;-2.67,1.93,;-2.67,3.47,;-4,4.23,;-5.33,3.47,;-6.67,2.69,;-6.67,4.23,;-8,3.47,;-8,5,;-9.34,5.78,;-9.34,7.31,;-10.67,5,;-12,5.78,;-10.67,3.47,;-12,2.69,;-9.34,2.69,;-9.34,1.15,;-10.67,.38,;-12,1.15,;-10.67,-1.15,;-12,-1.93,;-9.34,-1.93,;-9.34,-3.47,;-8,-1.15,;-8,.38,;-6.67,1.15,;-4.34,1.15,;-6.67,-.38,;-1.33,4.23,;,3.47,;1.33,4.23,;2.67,3.47,;2.67,1.93,;4,1.15,;4,-.38,;5.33,1.93,;6.67,1.15,;6.67,-.38,;8,1.93,;8,3.47,;6.67,4.23,;5.33,3.47,;4,4.23,;9.34,4.23,;10.67,3.47,;12,4.23,;12,5.78,;10.67,6.54,;9.34,5.78,;,1.93,;1.33,1.15,;-1.33,1.15,;-1.33,-.38,;,-1.15,;1.33,-.38,;,-2.69,;-1.33,-3.47,;-1.33,-5,;-2.67,-5.78,;,-5.78,;,-7.31,;1.33,-5,;2.67,-5.78,;1.33,-3.47,)|",11.442833,170670728.0,5717
CC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C=O,11.442829,171343212.0,5718
Fc1cc(Cl)cc(CN(C(=O)Cc2noc3ccccc23)c2ccc(cc2)-c2c[nH]cn2)c1,11.442743,,5719
